support,itemsets,length
0.005897127880310145,"frozenset({'27211', '43412', '99111'})",3
0.005023479305449383,"frozenset({'27211', '43413', '99111'})",3
0.004149830730588621,"frozenset({'27211', '43414', '99111'})",3
0.006224746095882931,"frozenset({'27211', '67211', '62501'})",3
0.006333952167740527,"frozenset({'27211', '62501', '99111'})",3
0.0060063339521677405,"frozenset({'27211', '67211', '99111'})",3
0.003494594299443049,"frozenset({'27211', '71101', '99111'})",3
0.002730151796439882,"frozenset({'27211', '71201', '99111'})",3
0.006224746095882931,"frozenset({'27211', '99111', '99700'})",3
0.002730151796439882,"frozenset({'43411', '43412', '99700'})",3
0.0037130064431582397,"frozenset({'43411', '43413', '99700'})",3
0.004040624658731025,"frozenset({'43411', '43414', '99700'})",3
0.003603800371300644,"frozenset({'43414', '43413', '43412'})",3
0.0031669760838702633,"frozenset({'43413', '43412', '49211'})",3
0.002620945724582287,"frozenset({'71201', '43413', '43412'})",3
0.003822212515015835,"frozenset({'43412', '43413', '99111'})",3
0.00393141858687343,"frozenset({'43413', '43412', '99700'})",3
0.0046958610898765974,"frozenset({'43414', '43412', '99700'})",3
0.0029485639401550727,"frozenset({'49219', '43412', '49211'})",3
0.002620945724582287,"frozenset({'43412', '49211', '99700'})",3
0.004149830730588621,"frozenset({'43412', '67211', '62501'})",3
0.004149830730588621,"frozenset({'62501', '43412', '99111'})",3
0.0037130064431582397,"frozenset({'43412', '67211', '99111'})",3
0.004040624658731025,"frozenset({'43414', '43413', '43417'})",3
0.002730151796439882,"frozenset({'43414', '43413', '49211'})",3
0.008518073604892432,"frozenset({'43414', '43413', '99700'})",3
0.004149830730588621,"frozenset({'43413', '43417', '99700'})",3
0.00393141858687343,"frozenset({'43413', '49211', '99700'})",3
0.002839357868297477,"frozenset({'43413', '67211', '62501'})",3
0.002730151796439882,"frozenset({'62501', '43413', '99111'})",3
0.002620945724582287,"frozenset({'43413', '67211', '99111'})",3
0.0032761821557278584,"frozenset({'43413', '99111', '99700'})",3
0.0032761821557278584,"frozenset({'43414', '43417', '99700'})",3
0.004149830730588621,"frozenset({'43414', '99111', '99700'})",3
0.002730151796439882,"frozenset({'49219', '49211', '99700'})",3
0.0037130064431582397,"frozenset({'62501', '67211', '71101'})",3
0.0031669760838702633,"frozenset({'71201', '67211', '62501'})",3
0.026100251173965274,"frozenset({'62501', '67211', '99111'})",3
0.003603800371300644,"frozenset({'62501', '99111', '71101'})",3
0.002730151796439882,"frozenset({'62501', '71201', '99111'})",3
0.0037130064431582397,"frozenset({'71101', '67211', '99111'})",3
0.002839357868297477,"frozenset({'71201', '67211', '99111'})",3
0.0025117396527246914,"frozenset({'71109', '71101', '99111'})",3
0.002730151796439882,"frozenset({'23323', '23312', '23313', '23322'})",4
0.0031669760838702633,"frozenset({'23312', '27211', '99111', '23322'})",4
0.0025117396527246914,"frozenset({'27211', '23313', '99111', '23322'})",4
0.0031669760838702633,"frozenset({'27211', '23321', '99111', '23322'})",4
0.003057770012012668,"frozenset({'23323', '27211', '99111', '23322'})",4
0.003603800371300644,"frozenset({'62501', '67211', '99111', '23322'})",4
0.002730151796439882,"frozenset({'25711', '27211', '99111', '33111'})",4
0.003057770012012668,"frozenset({'25711', '62501', '67211', '99111'})",4
0.00578792180845255,"frozenset({'27211', '62501', '67211', '99111'})",4
0.0037130064431582397,"frozenset({'62501', '43412', '67211', '99111'})",4
0.002839357868297477,"frozenset({'43414', '43413', '43417', '99700'})",4
0.002620945724582287,"frozenset({'43413', '62501', '67211', '99111'})",4
0.0033853882275854535,"frozenset({'62501', '99111', '67211', '71101'})",4
0.002620945724582287,"frozenset({'71201', '62501', '67211', '99111'})",4
