support,itemsets,length
0.00643542757417103,"frozenset({'33121', '27211', '99111'})",3
0.007198952879581152,"frozenset({'27211', '33131', '99111'})",3
0.0032722513089005235,"frozenset({'42311', '27211', '99111'})",3
0.0058900523560209425,"frozenset({'43412', '27211', '99111'})",3
0.005017452006980803,"frozenset({'43413', '27211', '99111'})",3
0.0041448516579406635,"frozenset({'27211', '99111', '43414'})",3
0.006217277486910994,"frozenset({'67211', '27211', '62501'})",3
0.0063263525305410125,"frozenset({'62501', '27211', '99111'})",3
0.00599912739965096,"frozenset({'67211', '27211', '99111'})",3
0.0032722513089005235,"frozenset({'27211', '99111', '71101'})",3
0.0027268760907504363,"frozenset({'27211', '71201', '99111'})",3
0.006217277486910994,"frozenset({'27211', '99700', '99111'})",3
0.0027268760907504363,"frozenset({'99700', '43412', '43411'})",3
0.0037085514834205935,"frozenset({'43413', '99700', '43411'})",3
0.004035776614310645,"frozenset({'99700', '43411', '43414'})",3
0.003599476439790576,"frozenset({'43412', '43413', '43414'})",3
0.0031631762652705063,"frozenset({'49211', '43413', '43412'})",3
0.002617801047120419,"frozenset({'43412', '43413', '71201'})",3
0.003817626527050611,"frozenset({'43412', '43413', '99111'})",3
0.003926701570680628,"frozenset({'43412', '43413', '99700'})",3
0.004690226876090751,"frozenset({'43412', '99700', '43414'})",3
0.0029450261780104713,"frozenset({'49219', '43412', '49211'})",3
0.002617801047120419,"frozenset({'43412', '99700', '49211'})",3
0.0041448516579406635,"frozenset({'67211', '43412', '62501'})",3
0.0041448516579406635,"frozenset({'62501', '43412', '99111'})",3
0.0037085514834205935,"frozenset({'67211', '43412', '99111'})",3
0.004035776614310645,"frozenset({'43413', '43417', '43414'})",3
0.0027268760907504363,"frozenset({'49211', '43413', '43414'})",3
0.008507853403141362,"frozenset({'43413', '99700', '43414'})",3
0.0041448516579406635,"frozenset({'43413', '43417', '99700'})",3
0.003926701570680628,"frozenset({'49211', '43413', '99700'})",3
0.0028359511343804536,"frozenset({'67211', '43413', '62501'})",3
0.0027268760907504363,"frozenset({'62501', '43413', '99111'})",3
0.002617801047120419,"frozenset({'67211', '43413', '99111'})",3
0.0032722513089005235,"frozenset({'43413', '99700', '99111'})",3
0.0032722513089005235,"frozenset({'43417', '99700', '43414'})",3
0.0041448516579406635,"frozenset({'99700', '99111', '43414'})",3
0.0027268760907504363,"frozenset({'49219', '49211', '99700'})",3
0.003817626527050611,"frozenset({'67211', '62501', '71101'})",3
0.0031631762652705063,"frozenset({'67211', '71201', '62501'})",3
0.026396160558464225,"frozenset({'62501', '67211', '99111'})",3
0.0037085514834205935,"frozenset({'62501', '99111', '71101'})",3
0.0027268760907504363,"frozenset({'62501', '71201', '99111'})",3
0.003817626527050611,"frozenset({'67211', '99111', '71101'})",3
0.0028359511343804536,"frozenset({'67211', '71201', '99111'})",3
0.0025087260034904013,"frozenset({'71109', '99111', '71101'})",3
0.0027268760907504363,"frozenset({'23322', '23313', '23312', '23323'})",4
0.0031631762652705063,"frozenset({'23322', '27211', '23312', '99111'})",4
0.0025087260034904013,"frozenset({'23322', '27211', '23313', '99111'})",4
0.0031631762652705063,"frozenset({'23322', '27211', '23321', '99111'})",4
0.0030541012216404886,"frozenset({'23322', '27211', '99111', '23323'})",4
0.003599476439790576,"frozenset({'62501', '67211', '23322', '99111'})",4
0.0027268760907504363,"frozenset({'27211', '33111', '99111', '25711'})",4
0.0030541012216404886,"frozenset({'62501', '67211', '99111', '25711'})",4
0.005780977312390925,"frozenset({'62501', '67211', '27211', '99111'})",4
0.0037085514834205935,"frozenset({'62501', '67211', '43412', '99111'})",4
0.0028359511343804536,"frozenset({'43413', '43417', '99700', '43414'})",4
0.002617801047120419,"frozenset({'62501', '67211', '43413', '99111'})",4
0.0034904013961605585,"frozenset({'62501', '67211', '99111', '71101'})",4
0.002617801047120419,"frozenset({'62501', '67211', '71201', '99111'})",4
